<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2010.04.15	1.36559	1.36665	1.35215	1.35708	41420	0	9
2010.04.16	1.35706	1.35728	1.34726	1.35017	41807	0	10
2010.04.18	1.34769	1.34972	1.34724	1.34892	1220	0	15
2010.04.19	1.34888	1.34925	1.34160	1.34863	37215	0	9
2010.04.20	1.34862	1.35222	1.34283	1.34346	35895	0	9
2010.04.21	1.34340	1.34467	1.33579	1.33872	37972	0	9
2010.04.22	1.33873	1.34208	1.32647	1.32681	43202	0	9
2010.04.23	1.32676	1.33990	1.32016	1.33811	44802	0	10
2010.04.25	1.33460	1.33623	1.33457	1.33568	1033	0	15
2010.04.26	1.33564	1.34147	1.32916	1.34038	42360	0	9
2010.04.27	1.34039	1.34130	1.31445	1.31714	51716	0	9
2010.04.28	1.31711	1.32654	1.31141	1.32104	59411	0	9
2010.04.29	1.32103	1.32777	1.31838	1.32638	47232	0	9
2010.04.30	1.32640	1.33417	1.32248	1.32936	42151	0	8
2010.05.02	1.33296	1.33326	1.33132	1.33196	1176	0	14
2010.05.03	1.33199	1.33253	1.31540	1.31980	35786	0	9
2010.05.04	1.31982	1.32131	1.29616	1.29655	49133	0	8
2010.05.05	1.29654	1.29956	1.27891	1.28132	57200	0	9
2010.05.06	1.28134	1.28557	1.25270	1.26252	74716	0	9
2010.05.07	1.26253	1.27973	1.25860	1.27518	80877	0	12
2010.05.09	1.29299	1.29312	1.28600	1.28772	3507	0	18
2010.05.10	1.28775	1.30934	1.27588	1.27786	75955	0	10
2010.05.11	1.27784	1.28022	1.26153	1.26325	67865	0	9
2010.05.12	1.26326	1.27383	1.26051	1.26313	59884	0	9
2010.05.13	1.26312	1.26834	1.25159	1.25373	49354	0	10
2010.05.14	1.25372	1.25753	1.23529	1.23566	57907	0	10
2010.05.16	1.23485	1.23710	1.23475	1.23703	361	0	15
2010.05.17	1.23700	1.24138	1.22332	1.23888	149975	0	10
2010.05.18	1.23889	1.24437	1.21581	1.21822	73532	0	10
2010.05.19	1.21820	1.24300	1.21435	1.23860	45488	0	10
2010.05.20	1.23850	1.25969	1.22957	1.24819	45605	0	12
2010.05.21	1.24821	1.26711	1.24712	1.25712	59197	0	13
2010.05.23	1.25461	1.25622	1.25329	1.25337	1101	0	17
2010.05.24	1.25338	1.25445	1.23316	1.23478	51072	0	8
2010.05.25	1.23477	1.23877	1.21776	1.23432	52119	0	10
2010.05.26	1.23434	1.23582	1.21534	1.21713	49797	0	8
2010.05.27	1.21712	1.23937	1.21630	1.23452	58469	0	10
2010.05.28	1.23453	1.24518	1.22651	1.22720	53464	0	8
2010.05.30	1.22807	1.22890	1.22665	1.22754	1107	0	16
2010.05.31	1.22752	1.23341	1.22670	1.22862	34722	0	11
2010.06.01	1.22860	1.23487	1.21107	1.22332	66383	0	10
2010.06.02	1.22334	1.22726	1.21749	1.22368	61084	0	9
2010.06.03	1.22369	1.23252	1.21520	1.21707	55573	1237300000	8
2010.06.04	1.21709	1.22150	1.19551	1.19671	53371	0	9
2010.06.06	1.19460	1.19570	1.19238	1.19356	1527	0	16
2010.06.07	1.19358	1.19907	1.18758	1.19215	62772	0	8
2010.06.08	1.19212	1.20080	1.19022	1.19689	62669	0	9
2010.06.09	1.19688	1.20724	1.19236	1.19907	55908	0	8
2010.06.10	1.19911	1.21411	1.19565	1.21031	64377	0	8
2010.06.11	1.21036	1.21521	1.20452	1.21112	69151	0	10
2010.06.13	1.21188	1.21490	1.21155	1.21438	1296	0	16
2010.06.14	1.21432	1.22975	1.21430	1.22163	49893	0	8
2010.06.15	1.22154	1.23490	1.21679	1.23167	91557	0	8
2010.06.16	1.23166	1.23525	1.22552	1.23117	43723	0	8
2010.06.17	1.23115	1.24095	1.22422	1.23821	46263	0	9
2010.06.18	1.23815	1.24156	1.23529	1.23875	37976	0	9
2010.06.20	1.24291	1.24294	1.23993	1.24077	2311	0	16
2010.06.21	1.24082	1.24664	1.23038	1.23132	49535	0	8
2010.06.22	1.23136	1.23531	1.22521	1.22700	44760	0	8
2010.06.23	1.22698	1.23431	1.22090	1.23171	33389	0	8
2010.06.24	1.23169	1.23869	1.22614	1.23358	48876	0	8
2010.06.25	1.23359	1.23942	1.22538	1.23681	38901	0	9
2010.06.27	1.23781	1.23809	1.23682	1.23778	572	0	12
2010.06.28	1.23781	1.23966	1.22651	1.22714	41547	0	7
2010.06.29	1.22711	1.22902	1.21495	1.21882	41102	0	9
2010.06.30	1.21884	1.23038	1.21662	1.22293	50556	0	7
2010.07.01	1.22295	1.25328	1.21930	1.25019	54848	0	8
2010.07.02	1.25022	1.26106	1.24824	1.25655	45565	0	8
2010.07.04	1.25558	1.25619	1.25553	1.25586	303	0	15
2010.07.05	1.25577	1.25579	1.25100	1.25390	23739	0	7
2010.07.06	1.25395	1.26623	1.24796	1.26171	46471	0	8
2010.07.07	1.26166	1.26630	1.25531	1.26314	43457	0	8
2010.07.08	1.26317	1.27105	1.26199	1.26895	41457	0	8
2010.07.09	1.26899	1.27218	1.26085	1.26404	34215	0	8
2010.07.11	1.26413	1.26463	1.26365	1.26455	601	0	14
2010.07.12	1.26454	1.26459	1.25506	1.25878	32957	0	7
2010.07.13	1.25871	1.27381	1.25219	1.27184	111779	0	8
2010.07.14	1.27185	1.27768	1.26822	1.27372	39593	0	9
2010.07.15	1.27374	1.29540	1.27092	1.29211	80016	0	8
2010.07.16	1.29210	1.30063	1.28894	1.29296	43931	0	8
2010.07.18	1.29040	1.29179	1.28945	1.28989	989	0	16
2010.07.19	1.28987	1.29908	1.28711	1.29376	36934	0	9
2010.07.20	1.29378	1.30275	1.28389	1.28916	42773	0	7
2010.07.21	1.28915	1.29123	1.27318	1.27690	43415	0	7
2010.07.22	1.27687	1.29302	1.27368	1.29008	44386	0	7
2010.07.23	1.29010	1.29642	1.27932	1.29086	44899	0	8
2010.07.25	1.28940	1.28969	1.28761	1.28866	802	0	16
2010.07.26	1.28864	1.30046	1.28857	1.29932	39864	0	8
2010.07.27	1.29934	1.30453	1.29516	1.29880	42666	0	9
2010.07.28	1.29879	1.30412	1.29662	1.29918	42238	0	9
2010.07.29	1.29923	1.31060	1.29774	1.30778	40193	0	9
2010.07.30	1.30780	1.30930	1.29802	1.30504	41175	0	8
2010.08.02	1.30596	1.31945	1.30533	1.31732	35626	0	8
2010.08.03	1.31736	1.32610	1.31464	1.32236	35546	0	7
2010.08.04	1.32235	1.32382	1.31308	1.31565	35155	0	8
2010.08.05	1.31567	1.32344	1.31186	1.31801	35784	0	8
2010.08.06	1.31798	1.33327	1.31573	1.32781	33665	0	6
2010.08.08	1.32880	1.32904	1.32791	1.32841	747	0	15
2010.08.09	1.32839	1.33070	1.32163	1.32292	26443	0	7
2010.08.10	1.32282	1.32282	1.30742	1.31834	40710	0	8
2010.08.11	1.31835	1.31843	1.28299	1.28429	48255	0	8
2010.08.12	1.28427	1.29320	1.27805	1.28279	44461	0	8
2010.08.13	1.28276	1.29052	1.27494	1.27531	40879	0	8
2010.08.15	1.27650	1.27691	1.27612	1.27691	572	0	16
2010.08.16	1.27693	1.28705	1.27336	1.28119	38736	0	8
2010.08.17	1.28117	1.29152	1.28038	1.28772	41295	0	7
2010.08.18	1.28770	1.29214	1.28233	1.28553	39031	0	7
2010.08.19	1.28550	1.29021	1.27721	1.28044	46051	0	8
2010.08.20	1.28046	1.28315	1.26634	1.27105	40336	0	8
2010.08.22	1.27050	1.27111	1.26992	1.27086	734	0	16
2010.08.23	1.27087	1.27287	1.26305	1.26352	36763	0	7
2010.08.24	1.26355	1.27157	1.25874	1.26332	45598	0	7
2010.08.25	1.26323	1.27254	1.26090	1.26615	44341	0	8
2010.08.26	1.26616	1.27634	1.26501	1.27061	44776	0	9
2010.08.27	1.27065	1.27778	1.26810	1.27617	38230	0	5
2010.08.29	1.27641	1.27647	1.27442	1.27521	1129	0	15
2010.08.30	1.27523	1.27551	1.26585	1.26642	30276	0	8
2010.08.31	1.26643	1.27422	1.26250	1.26853	41952	0	7
2010.09.01	1.26851	1.28546	1.26630	1.28020	34196	0	6
2010.09.02	1.28024	1.28474	1.27764	1.28240	28864	0	5
2010.09.03	1.28241	1.28969	1.28082	1.28951	25811	0	5
2010.09.05	1.28934	1.28956	1.28866	1.28920	343	0	14
2010.09.06	1.28919	1.29167	1.28660	1.28661	18146	0	5
2010.09.07	1.28663	1.28664	1.26759	1.26762	34255	0	5
2010.09.08	1.26764	1.27624	1.26588	1.27291	40467	0	8
2010.09.09	1.27292	1.27654	1.26645	1.26890	38072	0	8
2010.09.10	1.26887	1.27461	1.26434	1.26784	35614	0	8
2010.09.12	1.27050	1.27249	1.27040	1.27170	938	0	15
2010.09.13	1.27169	1.28923	1.27151	1.28682	38691	0	7
2010.09.14	1.28685	1.30324	1.28290	1.29896	44294	0	7
2010.09.15	1.29893	1.30360	1.29528	1.30131	46506	0	8
2010.09.16	1.30130	1.31160	1.29754	1.30742	42843	0	7
2010.09.17	1.30741	1.31584	1.30189	1.30487	40445	0	8
2010.09.19	1.30460	1.30510	1.30360	1.30410	975	0	10
2010.09.20	1.30420	1.31210	1.30288	1.30656	29866	0	9
2010.09.21	1.30657	1.32814	1.30571	1.32541	42277	0	6
2010.09.22	1.32538	1.34388	1.32505	1.33897	42217	0	9
2010.09.23	1.33898	1.34130	1.33069	1.33170	44590	0	9
2010.09.24	1.33156	1.34945	1.32863	1.34919	22421	0	8
2010.09.26	1.34820	1.34942	1.34751	1.34774	843	0	15
2010.09.27	1.34779	1.35054	1.34252	1.34365	39918	0	7
2010.09.28	1.34368	1.35945	1.33810	1.35687	48544	0	9
2010.09.29	1.35689	1.36461	1.35660	1.36259	40486	0	6
2010.09.30	1.36262	1.36825	1.35592	1.36202	56074	0	9
2010.10.01	1.36201	1.37915	1.36188	1.37900	47038	0	9
2010.10.03	1.37877	1.37888	1.37761	1.37770	744	0	13
2010.10.04	1.37768	1.37839	1.36662	1.36756	45524	0	9
2010.10.05	1.36762	1.38582	1.36367	1.38346	53411	0	9
2010.10.06	1.38348	1.39469	1.38003	1.39216	50572	0	7
2010.10.07	1.39219	1.40285	1.38568	1.39252	51804	0	8
2010.10.08	1.39249	1.39831	1.38341	1.39280	47577	0	10
2010.10.10	1.40020	1.40020	1.39730	1.39750	1038	0	10
2010.10.11	1.39750	1.40070	1.38659	1.38791	29903	0	9
2010.10.12	1.38792	1.39344	1.37752	1.39161	51322	0	9
2010.10.13	1.39160	1.40009	1.39116	1.39660	43715	0	8
2010.10.14	1.39657	1.41215	1.39650	1.40696	48102	0	9
2010.10.15	1.40700	1.41505	1.39368	1.39762	49878	0	8
2010.10.17	1.39727	1.39734	1.39566	1.39621	991	0	16
2010.10.18	1.39626	1.39975	1.38305	1.39341	51238	0	9
2010.10.19	1.39340	1.40022	1.37129	1.37368	61512	0	9
2010.10.20	1.37370	1.39887	1.36975	1.39621	56064	0	9
2010.10.21	1.39622	1.40495	1.38712	1.39155	57490	0	7
2010.10.22	1.39152	1.39700	1.38604	1.39528	50404	0	8
2010.10.24	1.39516	1.39626	1.39389	1.39395	1161	0	14
2010.10.25	1.39393	1.40795	1.39340	1.39415	56748	0	9
2010.10.26	1.39407	1.39810	1.38251	1.38545	62277	0	7
2010.10.27	1.38547	1.38763	1.37338	1.37777	66376	0	8
2010.10.28	1.37767	1.39448	1.37735	1.39276	60311	0	8
2010.10.29	1.39277	1.39502	1.38068	1.39459	59264	0	8
2010.10.31	1.39703	1.39776	1.39657	1.39732	1161	0	13
2010.11.01	1.39731	1.40106	1.38636	1.39085	61405	0	8
2010.11.02	1.39084	1.40573	1.38812	1.40325	65804	0	9
2010.11.03	1.40323	1.41797	1.39916	1.41266	77626	0	9
2010.11.04	1.41264	1.42813	1.41020	1.42280	78043	0	8
2010.11.05	1.42279	1.42296	1.40238	1.40314	64662	0	9
2010.11.07	1.40538	1.40798	1.40436	1.40742	1563	0	14
2010.11.08	1.40741	1.40846	1.38591	1.38672	73048	0	8
2010.11.09	1.38671	1.39730	1.37483	1.37705	82462	0	9
2010.11.10	1.37702	1.38248	1.36711	1.37736	81067	0	9
2010.11.11	1.37741	1.38200	1.36076	1.36206	75022	0	10
2010.11.12	1.36207	1.37758	1.35735	1.36900	83402	0	10
2010.11.14	1.36829	1.37079	1.36812	1.36882	1532	0	14
2010.11.15	1.36884	1.37497	1.35634	1.35724	72796	0	8
2010.11.16	1.35726	1.36547	1.34475	1.34933	91835	0	8
2010.11.17	1.34932	1.35646	1.34602	1.35535	80493	0	9
2010.11.18	1.35532	1.36666	1.35421	1.36558	78341	0	8
2010.11.19	1.36562	1.37308	1.36081	1.36718	67536	0	9
2010.11.21	1.37355	1.37426	1.37128	1.37412	2240	0	15
2010.11.22	1.37413	1.37853	1.35765	1.36000	78310	0	9
2010.11.23	1.35996	1.36137	1.33600	1.33855	93384	0	9
2010.11.24	1.33855	1.34202	1.32845	1.33571	91304	0	9
2010.11.25	1.33573	1.33860	1.32862	1.33392	65616	0	9
2010.11.26	1.33391	1.33497	1.32003	1.32402	76017	0	9
2010.11.28	1.32750	1.32867	1.32313	1.32369	2892	0	14
2010.11.29	1.32368	1.33009	1.30639	1.30989	84664	0	9
2010.11.30	1.30990	1.31491	1.29694	1.29942	99389	0	9
2010.12.01	1.29945	1.31806	1.29707	1.31243	97017	0	9
2010.12.02	1.31243	1.32462	1.30603	1.32114	92528	0	9
2010.12.03	1.32113	1.34373	1.31929	1.34136	82298	0	9
2010.12.05	1.34078	1.34216	1.34060	1.34128	1961	0	14
2010.12.06	1.34126	1.34199	1.32463	1.32885	86876	0	9
2010.12.07	1.32881	1.33997	1.32357	1.32450	93525	0	9
2010.12.08	1.32452	1.32797	1.31796	1.32481	91866	0	8
2010.12.09	1.32482	1.33220	1.31645	1.32404	82504	0	9
2010.12.10	1.32405	1.32817	1.31786	1.32262	67671	0	7
2010.12.12	1.32052	1.32062	1.31958	1.31964	1266	0	12
2010.12.13	1.31967	1.34325	1.31823	1.33937	75420	0	8
2010.12.14	1.33937	1.34966	1.33547	1.33565	79539	0	8
2010.12.15	1.33562	1.33766	1.32082	1.32237	82619	0	4
2010.12.16	1.32236	1.32648	1.31812	1.32385	73475	0	4
2010.12.17	1.32386	1.33581	1.31328	1.31873	73517	0	9
2010.12.19	1.31661	1.31664	1.31529	1.31623	1643	0	13
2010.12.20	1.31624	1.31823	1.30947	1.31167	70845	0	9
2010.12.21	1.31170	1.32006	1.30732	1.30905	75575	0	8
2010.12.22	1.30905	1.31798	1.30777	1.31140	69125	0	9
2010.12.23	1.31139	1.31506	1.30549	1.31221	57523	0	9
2010.12.24	1.31218	1.31474	1.30948	1.31209	24756	0	10
2010.12.26	1.31129	1.31129	1.30718	1.30788	1873	0	16
2010.12.27	1.30787	1.31885	1.30782	1.31877	45618	0	10
2010.12.28	1.31877	1.32737	1.30832	1.30846	61842	0	9
2010.12.29	1.30848	1.32380	1.30837	1.32224	55550	0	9
2010.12.30	1.32220	1.33137	1.32189	1.33008	59162	0	9
2010.12.31	1.33006	1.34223	1.32884	1.33827	45449	0	10
2011.01.02	1.33443	1.33608	1.33339	1.33559	1514	0	14
2011.01.03	1.33561	1.33945	1.32501	1.33554	62752	0	9
2011.01.04	1.33555	1.34330	1.32919	1.33180	80770	0	8
2011.01.05	1.33186	1.33247	1.31255	1.31555	83749	0	8
2011.01.06	1.31556	1.31699	1.29679	1.29788	74905	0	8
2011.01.07	1.29796	1.30206	1.29044	1.29055	80024	0	8
2011.01.09	1.28939	1.29051	1.28878	1.28947	1521	0	13
2011.01.10	1.28948	1.29656	1.28736	1.29637	73270	0	9
2011.01.11	1.29637	1.29920	1.29047	1.29822	81909	0	8
2011.01.12	1.29822	1.31442	1.29616	1.31265	85147	0	8
2011.01.13	1.31264	1.33828	1.30888	1.33504	83564	0	8
2011.01.14	1.33505	1.34562	1.33144	1.33875	80222	0	8
2011.01.16	1.33704	1.33820	1.33665	1.33784	1411	0	13
2011.01.17	1.33783	1.33791	1.32448	1.32809	69600	0	6
2011.01.18	1.32807	1.34644	1.32532	1.33773	87239	0	8
2011.01.19	1.33772	1.35372	1.33763	1.34512	90694	0	8
2011.01.20	1.34513	1.35223	1.33959	1.34653	91355	0	9
2011.01.21	1.34652	1.36238	1.34484	1.36196	85953	0	8
2011.01.23	1.36097	1.36195	1.36022	1.36185	1685	0	12
2011.01.24	1.36184	1.36851	1.35399	1.36422	83027	0	8
2011.01.25	1.36422	1.37023	1.35728	1.36848	93966	0	8
2011.01.26	1.36846	1.37210	1.36421	1.37091	89821	0	8
2011.01.27	1.37093	1.37573	1.36370	1.37216	92238	0	6
2011.01.28	1.37218	1.37454	1.35833	1.36102	86624	0	5
2011.01.30	1.35800	1.35881	1.35711	1.35715	2755	0	14
2011.01.31	1.35718	1.37385	1.35702	1.37123	89042	0	8
2011.02.01	1.37124	1.38419	1.37009	1.38281	93025	0	9
2011.02.02	1.38272	1.38607	1.37672	1.38160	83088	0	8
2011.02.03	1.38158	1.38248	1.36092	1.36230	82841	0	8
2011.02.04	1.36231	1.36748	1.35436	1.35800	51708	0	8
2011.02.06	1.35686	1.35762	1.35641	1.35728	1849	0	13
2011.02.07	1.35732	1.36256	1.35080	1.35914	56266	0	8
2011.02.08	1.35913	1.36871	1.35720	1.36252	52004	0	8
2011.02.09	1.36251	1.37424	1.36106	1.37189	52186	0	8
2011.02.10	1.37187	1.37272	1.35773	1.36029	68150	0	8
2011.02.11	1.36028	1.36204	1.34972	1.35513	48127	0	8
2011.02.13	1.35240	1.35252	1.35011	1.35112	2213	0	13
2011.02.14	1.35112	1.35579	1.34279	1.34785	67328	0	8
2011.02.15	1.34785	1.35498	1.34609	1.34973	64503	0	8
2011.02.16	1.34973	1.35873	1.34620	1.35734	69548	0	8
2011.02.17	1.35733	1.36265	1.35367	1.36224	58265	0	8
2011.02.18	1.36223	1.37138	1.35453	1.36923	60316	0	8
2011.02.20	1.36886	1.37150	1.36874	1.37120	1405	0	14
2011.02.21	1.37119	1.37122	1.36470	1.36805	53399	0	7
2011.02.22	1.36805	1.37026	1.35278	1.36718	83495	0	8
2011.02.23	1.36717	1.37860	1.36716	1.37603	74734	0	8
2011.02.24	1.37602	1.38227	1.37040	1.38189	75561	0	8
2011.02.25	1.38190	1.38372	1.37239	1.37523	66065	0	8
2011.02.27	1.37470	1.37502	1.37298	1.37332	1676	0	14
2011.02.28	1.37333	1.38546	1.37110	1.38200	72458	0	8
2011.03.01	1.38199	1.38532	1.37628	1.37679	80840	0	8
2011.03.02	1.37678	1.38897	1.37447	1.38647	72308	0	9
2011.03.03	1.38648	1.39728	1.38329	1.39554	74937	0	8
2011.03.04	1.39553	1.40052	1.39418	1.39863	57239	0	7
2011.03.06	1.39921	1.39965	1.39860	1.39899	1450	0	14
2011.03.07	1.39899	1.40354	1.39550	1.39617	74338	0	5
2011.03.08	1.39617	1.39881	1.38622	1.38949	70438	0	7
2011.03.09	1.38950	1.39411	1.38553	1.39017	69874	0	8
2011.03.10	1.39019	1.39236	1.37748	1.38003	74404	0	8
2011.03.11	1.38003	1.39147	1.37519	1.39016	69436	0	9
2011.03.13	1.39507	1.39519	1.39329	1.39343	2553	0	15
2011.03.14	1.39344	1.40026	1.39043	1.39900	71854	0	8
2011.03.15	1.39899	1.40123	1.38550	1.39854	88950	0	8
2011.03.16	1.39855	1.40003	1.38665	1.38837	90256	0	8
2011.03.17	1.38835	1.40518	1.38764	1.40300	88749	0	9
2011.03.18	1.40299	1.41831	1.39801	1.41793	74552	0	8
2011.03.20	1.41808	1.41814	1.41657	1.41687	1287	0	13
2011.03.21	1.41685	1.42395	1.41411	1.42131	61141	0	8
2011.03.22	1.42133	1.42479	1.41623	1.41682	62563	0	8
2011.03.23	1.41681	1.42140	1.40767	1.41038	73619	0	8
2011.03.24	1.41036	1.42189	1.40534	1.41691	69612	0	9
2011.03.25	1.41691	1.41930	1.40548	1.40868	62349	0	9
2011.03.27	1.40463	1.40515	1.40204	1.40229	1918	0	12
2011.03.28	1.40228	1.41149	1.40217	1.40761	58784	0	8
2011.03.29	1.40761	1.41484	1.40469	1.41098	61512	0	7
2011.03.30	1.41097	1.41464	1.40516	1.41195	69982	0	8
2011.03.31	1.41197	1.42319	1.41157	1.41568	69727	0	8
2011.04.01	1.41568	1.42448	1.40614	1.42344	65038	0	7
2011.04.03	1.42312	1.42339	1.42164	1.42213	1858	0	15
2011.04.04	1.42213	1.42677	1.41925	1.42172	59621	0	7
2011.04.05	1.42173	1.42445	1.41511	1.42178	61594	0	6
2011.04.06	1.42177	1.43483	1.42173	1.43333	64809	0	8
2011.04.07	1.43332	1.43337	1.42424	1.42992	69647	0	7
2011.04.08	1.42991	1.44869	1.42908	1.44823	67709	0	8
2011.04.10	1.44530	1.44709	1.44492	1.44608	1598	0	14
2011.04.11	1.44608	1.44825	1.44205	1.44358	60277	0	7
2011.04.12	1.44357	1.45183	1.43770	1.44759	76435	0	8
2011.04.13	1.44756	1.45193	1.44130	1.44407	71295	0	8
2011.04.14	1.44408	1.45141	1.43647	1.44839	73121	0	8
2011.04.15	1.44839	1.45029	1.43905	1.44285	65749	0	8
2011.04.17	1.44162	1.44179	1.44098	1.44113	1339	0	14
2011.04.18	1.44114	1.44199	1.41574	1.42197	76518	0	8
2011.04.19	1.42192	1.43520	1.42051	1.43363	70311	0	7
2011.04.20	1.43364	1.45437	1.43344	1.45122	74907	0	8
2011.04.21	1.45125	1.46478	1.45050	1.45524	70007	0	8
2011.04.22	1.45526	1.45873	1.45339	1.45597	32935	0	10
2011.04.24	1.45604	1.45760	1.45535	1.45548	1588	0	14
2011.04.25	1.45546	1.46259	1.45251	1.45758	54753	0	8
2011.04.26	1.45758	1.47119	1.44929	1.46858	66289	0	9
2011.04.27	1.46858	1.47946	1.46321	1.47773	69452	0	7
2011.04.28	1.47772	1.48809	1.47722	1.48416	71223	14575658000	8
2011.04.29	1.48417	1.48772	1.48034	1.48062	48227	0	8
2011.05.01	1.48249	1.48390	1.47848	1.48006	2506	0	14
2011.05.02	1.48007	1.49012	1.47632	1.48218	64461	0	7
2011.05.03	1.48220	1.48885	1.47542	1.48313	67801	0	9
2011.05.04	1.48312	1.49385	1.47748	1.48291	73539	0	9
2011.05.05	1.48290	1.48989	1.45096	1.45436	79278	0	10
2011.05.06	1.45434	1.45873	1.43117	1.43149	87997	0	10
2011.05.08	1.43656	1.43854	1.43479	1.43479	2282	0	14
2011.05.09	1.43478	1.44407	1.42548	1.43739	87321	0	9
2011.05.10	1.43740	1.44183	1.42700	1.44057	88571	0	9
2011.05.11	1.44056	1.44224	1.41720	1.42087	76543	0	8
2011.05.12	1.42090	1.42760	1.41229	1.42359	67141	0	8
2011.05.13	1.42359	1.43388	1.40672	1.41170	55026	0	9
2011.05.15	1.40753	1.40819	1.40709	1.40749	2027	0	12
2011.05.16	1.40748	1.42437	1.40478	1.41572	66801	0	7
2011.05.17	1.41572	1.42712	1.41202	1.42674	60281	0	8
2011.05.18	1.42677	1.42862	1.41946	1.42539	34717	0	8
2011.05.19	1.42534	1.43246	1.42058	1.43139	36267	0	8
2011.05.20	1.43144	1.43451	1.41321	1.41573	35007	0	8
2011.05.22	1.41318	1.41429	1.41017	1.41041	975	0	9
2011.05.23	1.41040	1.41346	1.39692	1.40347	40010	0	8
2011.05.24	1.40337	1.41327	1.40020	1.40976	37914	0	8
2011.05.25	1.40982	1.41177	1.40130	1.40841	53680	0	8
2011.05.26	1.40836	1.42062	1.40674	1.41328	122294	0	8
2011.05.27	1.41319	1.43216	1.41258	1.43173	91419	0	8
2011.05.29	1.43099	1.43099	1.42874	1.42956	1578	0	12
2011.05.30	1.42955	1.43239	1.42567	1.43178	56475	0	7
2011.05.31	1.43175	1.44349	1.43160	1.44262	76781	0	8
2011.06.01	1.44262	1.44579	1.43075	1.43432	80145	0	8
2011.06.02	1.43431	1.45121	1.43250	1.44833	72820	0	7
2011.06.03	1.44834	1.46420	1.44524	1.46327	54231	0	8
2011.06.05	1.46269	1.46558	1.46264	1.46527	2022	0	13
2011.06.06	1.46526	1.46571	1.45570	1.45799	69311	0	8
2011.06.07	1.45791	1.46955	1.45634	1.46860	60330	0	8
2011.06.08	1.46858	1.46905	1.45640	1.46000	57509	0	8
2011.06.09	1.46001	1.46455	1.44775	1.45098	47181	0	8
2011.06.10	1.45097	1.45501	1.43223	1.43458	47450	0	6
2011.06.12	1.43270	1.43377	1.43208	1.43304	2000	0	13
2011.06.13	1.43303	1.44295	1.43220	1.44152	80607	0	8
2011.06.14	1.44154	1.44971	1.43785	1.44468	74495	0	8
2011.06.15	1.44468	1.44482	1.41560	1.41850	76474	0	7
2011.06.16	1.41848	1.42207	1.40731	1.41979	99153	0	8
2011.06.17	1.41979	1.43382	1.41274	1.42858	80778	0	8
2011.06.19	1.42747	1.42908	1.42647	1.42822	2247	0	14
2011.06.20	1.42823	1.43265	1.41910	1.43236	80061	0	8
2011.06.21	1.43234	1.44315	1.43067	1.43755	82748	0	7
2011.06.22	1.43753	1.44407	1.43102	1.43148	83061	0	8
2011.06.23	1.43149	1.43323	1.41265	1.42676	80882	0	6
2011.06.24	1.42677	1.43055	1.41416	1.41865	77220	0	6
2011.06.26	1.41875	1.41891	1.41608	1.41715	2080	0	13
2011.06.27	1.41716	1.43271	1.41023	1.43135	83024	0	7
2011.06.28	1.43137	1.43959	1.42366	1.43558	78959	0	7
2011.06.29	1.43559	1.44466	1.43380	1.44334	69418	0	6
2011.06.30	1.44752	1.45364	1.44474	1.44944	75097	0	7
2011.07.01	1.44943	1.45501	1.44359	1.45246	65412	0	7
2011.07.03	1.45366	1.45472	1.45332	1.45376	1605	0	13
2011.07.04	1.45379	1.45769	1.44953	1.45489	61933	0	5
2011.07.05	1.45490	1.45530	1.44025	1.44209	76416	0	6
2011.07.06	1.44209	1.44657	1.42858	1.43280	76550	0	7
2011.07.07	1.43282	1.43733	1.42214	1.43633	72427	0	6
2011.07.08	1.43633	1.43675	1.42059	1.42632	77726	0	7
2011.07.10	1.42236	1.42258	1.41974	1.42021	2421	0	13
2011.07.11	1.42020	1.42266	1.39858	1.40376	91689	0	7
2011.07.12	1.40377	1.40528	1.38371	1.39692	108574	0	7
2011.07.13	1.39692	1.42386	1.39621	1.42289	100600	0	7
2011.07.14	1.42289	1.42808	1.41156	1.41558	94223	0	7
2011.07.15	1.41555	1.41979	1.40919	1.41566	77058	0	7
2011.07.17	1.41208	1.41339	1.41170	1.41215	2558	0	12
2011.07.18	1.41213	1.41305	1.40138	1.41114	154185	0	8
2011.07.19	1.41109	1.42160	1.40687	1.41704	110292	0	7
2011.07.20	1.41702	1.42695	1.41331	1.42673	74739	0	7
2011.07.21	1.42675	1.44375	1.41388	1.44171	87085	0	7
2011.07.22	1.44169	1.44369	1.43241	1.43580	71888	0	7
2011.07.24	1.43997	1.43997	1.43654	1.43864	2538	0	12
2011.07.25	1.43862	1.44060	1.43247	1.43685	73951	0	5
2011.07.26	1.43683	1.45244	1.43571	1.45047	78896	0	6
2011.07.27	1.45047	1.45350	1.43390	1.43714	77457	7995336000	6
2011.07.28	1.43714	1.43999	1.42544	1.43311	88189	34084025000	7
2011.07.29	1.43308	1.44128	1.42293	1.43945	81155	0	7
2011.07.31	1.43607	1.43745	1.43465	1.43614	3024	0	13
2011.08.01	1.43613	1.44526	1.41843	1.42623	85723	0	7
2011.08.02	1.42625	1.42822	1.41510	1.41736	86326	0	7
2011.08.03	1.41737	1.43664	1.41425	1.43444	88413	0	7
2011.08.04	1.43446	1.43671	1.40585	1.40654	107327	46180586000	8
2011.08.05	1.40653	1.42972	1.40553	1.42804	105489	0	7
2011.08.07	1.43705	1.43705	1.42883	1.42918	4412	0	15
