<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.05.09	12:30:00	93970	94137	93883	94114	66028	603081506	0
2019.05.09	13:00:00	94146	94240	94061	94232	58579	487960764	0
2019.05.09	13:30:00	94243	94535	94243	94483	70228	757481524	0
2019.05.09	14:00:00	94477	94773	94477	94614	62463	582608393	0
2019.05.09	14:30:00	94632	94852	94623	94742	61749	501553901	0
2019.05.09	15:00:00	94760	94860	94667	94817	72704	542397758	0
2019.05.09	15:30:00	94817	95149	94817	94886	79505	681996514	0
2019.05.09	16:00:00	94872	94977	94775	94977	84461	622248999	0
2019.05.09	16:30:00	94984	95009	94808	94808	103326	1720168590	0
2019.05.10	10:00:00	94809	94822	94377	94625	54658	830999394	0
2019.05.10	10:30:00	94651	94729	93952	94028	92597	965608066	0
2019.05.10	11:00:00	94021	94024	93628	93628	102080	813974794	0
2019.05.10	11:30:00	93689	93742	93234	93443	98448	1254235239	0
2019.05.10	12:00:00	93437	93799	93342	93749	71268	704438594	0
2019.05.10	12:30:00	93693	93744	93483	93677	74395	602413741	0
2019.05.10	13:00:00	93672	93951	93633	93951	55453	440144944	0
2019.05.10	13:30:00	93962	94133	93962	94133	46799	392723604	0
2019.05.10	14:00:00	94145	94462	94115	94445	51379	519471023	0
2019.05.10	14:30:00	94439	94848	94439	94531	79688	738158487	0
2019.05.10	15:00:00	94511	94621	94205	94255	72257	588078099	0
2019.05.10	15:30:00	94251	94397	94242	94336	67612	511949356	0
2019.05.10	16:00:00	94329	94641	94329	94606	90655	633676967	0
2019.05.10	16:30:00	94586	94586	94204	94258	104075	1587962394	0
2019.05.13	10:00:00	94252	94252	92312	92560	64329	799249299	0
2019.05.13	10:30:00	92553	92902	92332	92385	91827	948444525	0
2019.05.13	11:00:00	92408	92423	92094	92414	95531	848974415	0
2019.05.13	11:30:00	92432	92526	92155	92377	71700	609879247	0
2019.05.13	12:00:00	92449	92503	92174	92238	71603	630690600	0
2019.05.13	12:30:00	92245	92293	91761	92003	94607	846380201	0
2019.05.13	13:00:00	92003	92140	91889	92059	59495	400417033	0
2019.05.13	13:30:00	91975	92051	91928	91966	62365	474000385	0
2019.05.13	14:00:00	91984	92040	91864	91947	63119	499825800	0
2019.05.13	14:30:00	91966	92144	91899	91983	69000	515220990	0
2019.05.13	15:00:00	91995	92113	91897	92069	76091	594573357	0
2019.05.13	15:30:00	92076	92097	91951	92084	81847	630665261	0
2019.05.13	16:00:00	92057	92167	91802	91894	104010	856956398	0
2019.05.13	16:30:00	91872	91882	91600	91727	140627	2150073457	0
2019.05.14	10:00:00	91772	92529	91772	92310	19879	325211853	0
2019.05.14	10:30:00	92316	92365	91903	91903	53036	613433002	0
2019.05.14	11:00:00	91922	91922	91562	91849	119773	1177523016	0
2019.05.14	11:30:00	91879	91964	91671	91725	59015	620147747	0
2019.05.14	12:00:00	91714	92289	91652	92122	62294	595318822	0
2019.05.14	12:30:00	92075	92269	92062	92248	46157	479846273	0
2019.05.14	13:00:00	92255	92331	92025	92046	41676	376106606	0
2019.05.14	13:30:00	92044	92237	91956	92141	54640	504191089	0
2019.05.14	14:00:00	92130	92310	92130	92295	67173	487987375	0
2019.05.14	14:30:00	92268	92467	92200	92245	84205	704729284	0
2019.05.14	15:00:00	92254	92254	91845	92162	123494	909909521	0
2019.05.14	15:30:00	92117	92140	91947	92061	80426	573449740	0
2019.05.14	16:00:00	92061	92264	92041	92218	77541	572819740	0
2019.05.14	16:30:00	92191	92196	92057	92092	98623	1932196128	0
2019.05.15	10:00:00	92088	92088	90295	90322	75877	1000085241	0
2019.05.15	10:30:00	90308	90834	90308	90700	128641	1212406305	0
2019.05.15	11:00:00	90639	91185	90627	91112	108801	971223832	0
2019.05.15	11:30:00	91139	91621	90911	91478	91172	1045827813	0
2019.05.15	12:00:00	91524	91599	91279	91599	68875	559667692	0
2019.05.15	12:30:00	91599	91599	91325	91437	70938	543793431	0
2019.05.15	13:00:00	91458	91560	91144	91256	62741	488946366	0
2019.05.15	13:30:00	91250	91323	91071	91141	67926	473251766	0
2019.05.15	14:00:00	91175	91273	91151	91204	61510	417402262	0
2019.05.15	14:30:00	91180	91708	91167	91685	66834	604267315	0
2019.05.15	15:00:00	91693	91708	91493	91493	68815	524571219	0
2019.05.15	15:30:00	91495	91535	91384	91425	80354	535036711	0
2019.05.15	16:00:00	91396	91509	91311	91470	116740	815860911	0
2019.05.15	16:30:00	91461	91623	91224	91623	140870	2131094035	0
2019.05.16	10:00:00	91622	91622	90726	90729	102832	1032643757	0
2019.05.16	10:30:00	90705	91013	90653	90969	132287	1201033436	0
2019.05.16	11:00:00	90953	91093	90588	91093	105321	950134124	0
2019.05.16	11:30:00	91065	91171	90906	91058	84245	755490905	0
2019.05.16	12:00:00	91074	91117	90931	91092	86734	740102964	0
2019.05.16	12:30:00	91116	91223	91002	91138	68015	563939661	0
2019.05.16	13:00:00	91130	91180	91029	91114	66169	567345566	0
2019.05.16	13:30:00	91114	91270	91052	91125	65582	530827566	0
2019.05.16	14:00:00	91119	91216	91069	91191	63400	510101676	0
2019.05.16	14:30:00	91198	91257	91107	91255	70954	645685616	0
2019.05.16	15:00:00	91198	91240	90907	90920	99749	988300733	0
2019.05.16	15:30:00	90945	90945	90295	90342	135756	1482708884	0
2019.05.16	16:00:00	90342	90351	89854	89988	164594	1598172160	0
2019.05.16	16:30:00	90005	90098	89778	90024	165202	2571110005	0
2019.05.17	10:00:00	90023	90299	89695	90299	69755	947742081	0
2019.05.17	10:30:00	90291	90651	90182	90445	102071	1250834083	0
2019.05.17	11:00:00	90465	90760	90317	90760	93534	1024564710	0
2019.05.17	11:30:00	90765	91149	90765	91032	97625	907961347	0
2019.05.17	12:00:00	91008	91321	91008	91151	72980	654653386	0
2019.05.17	12:30:00	91145	91145	90754	90874	64535	609661561	0
2019.05.17	13:00:00	90869	90929	90772	90826	53069	546399194	0
2019.05.17	13:30:00	90817	90996	90742	90929	56801	480131092	0
2019.05.17	14:00:00	90899	91029	90797	90855	63546	636795483	0
2019.05.17	14:30:00	90834	90834	90319	90319	82302	826258820	0
2019.05.17	15:00:00	90281	90281	89810	90101	114649	1163796977	0
2019.05.17	15:30:00	90118	90223	89920	89947	89989	842358508	0
2019.05.17	16:00:00	89879	89879	89409	89602	154058	1226258581	0
2019.05.17	16:30:00	89620	89993	89572	89993	143698	2167966305	0
2019.05.20	10:00:00	90006	90590	89999	90145	215448	3490732944	0
2019.05.20	10:30:00	90133	90845	89822	90769	1164298	13672184780	0
2019.05.20	11:00:00	90791	91273	90791	91206	911994	9820356080	0
2019.05.20	11:30:00	91199	91277	90860	91024	698524	6574576160	0
2019.05.20	12:00:00	90989	91050	90833	90903	677734	6209225690	0
2019.05.20	12:30:00	90934	91233	90934	91114	940516	8426194080	0
2019.05.20	13:00:00	91146	91727	91128	91418	1653505	13097262840	0
2019.05.20	13:30:00	91418	91552	91300	91338	1143138	8602623000	0
2019.05.20	14:00:00	91368	91627	91288	91582	920945	8131152020	0
2019.05.20	14:30:00	91529	91820	91493	91655	962688	8042765690	0
2019.05.20	15:00:00	91657	91863	91535	91825	989504	7392905710	0
2019.05.20	15:30:00	91821	91821	91584	91758	1016873	8348202140	0
2019.05.20	16:00:00	91726	91737	91523	91575	1194956	8237641430	0
2019.05.20	16:30:00	91634	92117	91632	91946	1537624	26831881238	0
2019.05.21	10:00:00	91946	92574	91946	92444	64415	825318012	0
2019.05.21	10:30:00	92413	92593	92003	92593	97691	1161081026	0
2019.05.21	11:00:00	92609	93316	92609	93316	92477	973530987	0
2019.05.21	11:30:00	93304	93714	93269	93522	105166	1282309973	0
2019.05.21	12:00:00	93556	93912	93498	93819	96380	1120624742	0
2019.05.21	12:30:00	93810	93822	93512	93743	79213	694616484	0
2019.05.21	13:00:00	93737	93761	93611	93748	60448	469324763	0
2019.05.21	13:30:00	93761	94103	93761	94103	72457	674560599	0
2019.05.21	14:00:00	94142	94314	94121	94139	71896	654254262	0
2019.05.21	14:30:00	94152	94480	94152	94337	84480	833088836	0
2019.05.21	15:00:00	94335	94507	94290	94325	88706	788618780	0
2019.05.21	15:30:00	94290	94432	94185	94423	97744	835113919	0
2019.05.21	16:00:00	94457	94573	94337	94366	113190	1011491930	0
2019.05.21	16:30:00	94334	94485	94174	94485	138518	2473046200	0
2019.05.22	10:00:00	94485	94999	94485	94531	64835	849334542	0
2019.05.22	10:30:00	94473	94473	93883	94301	93137	1206623502	0
2019.05.22	11:00:00	94292	94676	94088	94616	80583	877074231	0
2019.05.22	11:30:00	94636	94866	94349	94846	70559	869027142	0
2019.05.22	12:00:00	94886	94886	94595	94656	66426	1014144166	0
2019.05.22	12:30:00	94621	95055	94408	95055	65365	708309607	0
2019.05.22	13:00:00	95073	95212	94807	94890	52548	465760140	0
2019.05.22	13:30:00	94897	95013	94791	94793	51418	576393099	0
2019.05.22	14:00:00	94789	94789	94421	94481	63968	561542009	0
2019.05.22	14:30:00	94488	94765	94420	94567	66366	591968322	0
2019.05.22	15:00:00	94628	94776	94542	94664	75883	675595481	0
2019.05.22	15:30:00	94669	94866	94334	94473	77013	690371804	0
2019.05.22	16:00:00	94473	94581	94382	94389	70977	598366100	0
2019.05.22	16:30:00	94439	94534	94245	94361	93690	1523142588	0
2019.05.23	10:00:00	94360	94360	93639	93890	51537	772009725	0
2019.05.23	10:30:00	93854	93854	93385	93462	73354	1013262354	0
2019.05.23	11:00:00	93464	93645	93300	93587	67209	903710964	0
2019.05.23	11:30:00	93609	94272	93566	94122	81206	977475377	0
2019.05.23	12:00:00	94130	94336	94009	94336	60353	669198556	0
2019.05.23	12:30:00	94327	94547	94292	94342	57210	609170877	0
2019.05.23	13:00:00	94354	94475	94333	94393	51215	523804051	0
2019.05.23	13:30:00	94394	94447	94114	94134	42108	360444966	0
2019.05.23	14:00:00	94121	94255	94072	94139	43659	425856394	0
2019.05.23	14:30:00	94141	94151	93760	93786	57283	533644942	0
2019.05.23	15:00:00	93778	93832	93585	93651	63832	648158232	0
2019.05.23	15:30:00	93632	93747	93493	93608	66212	577399404	0
2019.05.23	16:00:00	93625	93904	93532	93891	74729	643057488	0
2019.05.23	16:30:00	93892	93918	93714	93910	81909	1364452317	0
2019.05.24	10:00:00	93912	94900	93912	94653	60173	928155954	0
2019.05.24	10:30:00	94641	94660	94213	94380	92058	1040326724	0
2019.05.24	11:00:00	94415	94449	94053	94096	79425	835235854	0
2019.05.24	11:30:00	94098	94338	93906	93949	74242	700936824	0
2019.05.24	12:00:00	93941	94041	93724	93744	72639	745995911	0
2019.05.24	12:30:00	93782	94043	93782	93846	60886	620331971	0
2019.05.24	13:00:00	93819	93897	93758	93812	51326	368764039	0
2019.05.24	13:30:00	93804	93868	93545	93806	54855	457402596	0
2019.05.24	14:00:00	93815	93967	93758	93778	51388	457448749	0
2019.05.24	14:30:00	93772	94052	93711	93908	60194	472969908	0
2019.05.24	15:00:00	93919	93919	93708	93769	63989	534459475	0
2019.05.24	15:30:00	93757	93777	93624	93712	60741	434703872	0
2019.05.24	16:00:00	93689	93729	93556	93657	71560	546926346	0
2019.05.24	16:30:00	93669	93737	93628	93628	78839	1290490253	0
2019.05.27	10:00:00	93747	94658	93746	94545	41634	556299175	0
2019.05.27	10:30:00	94535	94685	94483	94608	42391	438390525	0
2019.05.27	11:00:00	94616	94870	94515	94772	46333	546071484	0
2019.05.27	11:30:00	94757	95444	94749	95437	63803	731075156	0
2019.05.27	12:00:00	95406	95407	95197	95222	48389	468844691	0
2019.05.27	12:30:00	95185	95328	95078	95167	44084	406580851	0
2019.05.27	13:00:00	95191	95281	95073	95220	48520	387615491	0
2019.05.27	13:30:00	95239	95239	95003	95092	44400	344258500	0
2019.05.27	14:00:00	95067	95282	95032	95148	43245	309588634	0
2019.05.27	14:30:00	95149	95236	95039	95126	49256	361556669	0
2019.05.27	15:00:00	95161	95177	94888	94931	46283	336675469	0
2019.05.27	15:30:00	94925	94925	94721	94808	47930	390730579	0
2019.05.27	16:00:00	94783	94814	94602	94756	54865	462133049	0
2019.05.27	16:30:00	94747	94972	94672	94864	68850	985296286	0
2019.05.28	10:00:00	94863	95332	94863	95283	49807	629826061	0
2019.05.28	10:30:00	95264	95507	94862	94864	72900	990350249	0
2019.05.28	11:00:00	94911	95193	94707	95172	74523	797548542	0
2019.05.28	11:30:00	95163	95899	95163	95899	95420	976378860	0
2019.05.28	12:00:00	95908	96496	95908	96291	114867	1101184214	0
2019.05.28	12:30:00	96254	96342	96130	96306	84154	682568865	0
2019.05.28	13:00:00	96277	96462	96192	96430	69723	556885253	0
2019.05.28	13:30:00	96410	96491	96343	96343	66012	479983688	0
2019.05.28	14:00:00	96318	96493	96292	96353	69373	503983501	0
2019.05.28	14:30:00	96337	96552	96304	96541	82363	626636664	0
2019.05.28	15:00:00	96528	96528	96085	96085	82564	715768502	0
2019.05.28	15:30:00	96081	96317	96081	96185	92106	749742714	0
2019.05.28	16:00:00	96173	96282	96074	96156	95815	754295212	0
2019.05.28	16:30:00	96179	96393	95948	96393	114950	8292928195	0
2019.05.29	10:00:00	96389	96389	95789	96029	59774	920612230	0
2019.05.29	10:30:00	96028	96303	95690	95948	110450	1282469590	0
2019.05.29	11:00:00	95945	96928	95945	96898	116430	1489254314	0
2019.05.29	11:30:00	96896	96932	96746	96801	92190	876353569	0
2019.05.29	12:00:00	96801	96851	96467	96467	63683	681242362	0
2019.05.29	12:30:00	96475	96770	96475	96665	64736	608606775	0
2019.05.29	13:00:00	96692	96770	96479	96486	61329	513560217	0
2019.05.29	13:30:00	96465	96675	96465	96656	67012	550442762	0
2019.05.29	14:00:00	96701	96852	96649	96841	74717	599907406	0
2019.05.29	14:30:00	96856	96986	96729	96756	78378	625498715	0
2019.05.29	15:00:00	96761	96761	96489	96635	68259	587910376	0
2019.05.29	15:30:00	96608	96644	96198	96342	71029	574528295	0
2019.05.29	16:00:00	96368	96386	96122	96386	86254	715292071	0
2019.05.29	16:30:00	96374	96573	96228	96567	99493	1635676083	0
2019.05.30	10:00:00	96566	96946	96511	96945	49519	663906541	0
2019.05.30	10:30:00	96905	97328	96905	97178	78051	860101178	0
2019.05.30	11:00:00	97123	97732	97033	97697	88314	903261901	0
2019.05.30	11:30:00	97696	97939	97498	97665	85309	784346426	0
2019.05.30	12:00:00	97634	97787	97540	97726	71883	638640536	0
2019.05.30	12:30:00	97707	97759	97614	97631	65064	599017043	0
2019.05.30	13:00:00	97631	97675	97530	97532	62660	588664441	0
2019.05.30	13:30:00	97542	97791	97537	97713	62146	513279821	0
2019.05.30	14:00:00	97713	97718	97581	97591	54264	394597415	0
2019.05.30	14:30:00	97592	97699	97515	97555	73709	868584826	0
2019.05.30	15:00:00	97549	97586	97300	97477	83302	830088644	0
2019.05.30	15:30:00	97494	97494	97158	97158	95623	838270294	0
2019.05.30	16:00:00	97190	97397	97163	97291	101830	768961494	0
2019.05.30	16:30:00	97279	97457	97239	97457	112827	1697411057	0
2019.05.31	10:00:00	97420	97420	96863	97386	70603	948326488	0
2019.05.31	10:30:00	97234	97469	97025	97469	109903	1128803802	0
2019.05.31	11:00:00	97551	97958	97535	97871	111804	1399325574	0
2019.05.31	11:30:00	97855	97992	97804	97860	87734	875588526	0
2019.05.31	12:00:00	97877	97899	97570	97738	81486	751689165	0
2019.05.31	12:30:00	97734	97926	97673	97673	82081	619134616	0
2019.05.31	13:00:00	97733	97746	97593	97605	58881	444110062	0
2019.05.31	13:30:00	97600	97666	97527	97595	56050	419606632	0
2019.05.31	14:00:00	97584	97648	97522	97522	55730	799840275	0
2019.05.31	14:30:00	97513	97605	97364	97386	65675	592411749	0
2019.05.31	15:00:00	97384	97408	97152	97167	81003	696237229	0
2019.05.31	15:30:00	97139	97208	96965	96965	93382	900584712	0
2019.05.31	16:00:00	96960	96978	96804	96902	110264	867558263	0
2019.05.31	16:30:00	96923	97030	96792	97030	164990	2779274134	0
2019.06.03	10:00:00	97036	97757	97036	97564	66295	769139704	0
2019.06.03	10:30:00	97541	97670	97119	97177	98816	1135324110	0
2019.06.03	11:00:00	97221	97386	97070	97291	86768	979699054	0
2019.06.03	11:30:00	97308	97312	97059	97275	68079	643217203	0
2019.06.03	12:00:00	97266	97502	97266	97314	69947	709345106	0
2019.06.03	12:30:00	97293	97478	97206	97340	69895	560274407	0
2019.06.03	13:00:00	97318	97378	97073	97074	62627	552015963	0
2019.06.03	13:30:00	97059	97184	96967	97120	55485	397639978	0
2019.06.03	14:00:00	97104	97357	96825	97203	87561	653236936	0
2019.06.03	14:30:00	97181	97246	96912	97145	81072	619746642	0
2019.06.03	15:00:00	97171	97330	97031	97031	81934	744679036	0
2019.06.03	15:30:00	97030	97070	96459	96548	100248	900732339	0
2019.06.03	16:00:00	96550	96738	96430	96572	98652	743921352	0
2019.06.03	16:30:00	96573	97020	96556	97020	115449	2018645935	0
2019.06.04	10:00:00	97020	97723	97020	97257	55785	843246410	0
2019.06.04	10:30:00	97234	97350	96968	97287	113009	1159749088	0
2019.06.04	11:00:00	97290	97476	97090	97261	99951	986635810	0
2019.06.04	11:30:00	97201	97346	96647	96926	82156	793410991	0
2019.06.04	12:00:00	96982	97316	96878	97166	82127	920132874	0
2019.06.04	12:30:00	97118	97200	96823	96861	64441	511965699	0
2019.06.04	13:00:00	96827	96930	96763	96844	50229	414987589	0
2019.06.04	13:30:00	96806	97035	96796	97013	56198	417159621	0
2019.06.04	14:00:00	97015	97095	96700	96728	49966	423747697	0
2019.06.04	14:30:00	96635	96959	96593	96951	62643	612728607	0
2019.06.04	15:00:00	96949	97177	96845	97017	89895	725147548	0
2019.06.04	15:30:00	97003	97382	96972	97240	85587	704107472	0
2019.06.04	16:00:00	97225	97347	97177	97294	89067	627099750	0
2019.06.04	16:30:00	97320	97414	97286	97380	110791	2043188976	0
2019.06.05	10:00:00	97381	97686	97381	97515	56064	690246544	0
2019.06.05	10:30:00	97518	97518	97181	97185	65324	753872633	0
2019.06.05	11:00:00	97205	97205	96874	96874	60539	623907384	0
2019.06.05	11:30:00	96840	96840	96396	96398	63775	741086955	0
2019.06.05	12:00:00	96408	96534	95942	96069	70831	727055170	0
2019.06.05	12:30:00	96058	96220	95997	96214	66869	565047902	0
2019.06.05	13:00:00	96236	96339	96125	96222	56739	784388285	0
2019.06.05	13:30:00	96231	96422	96121	96351	51787	345602738	0
2019.06.05	14:00:00	96335	96591	96318	96518	50758	377021737	0
2019.06.05	14:30:00	96512	96535	96229	96401	59212	495677545	0
2019.06.05	15:00:00	96408	96485	96136	96191	56877	422499118	0
2019.06.05	15:30:00	96221	96404	96171	96365	62029	697163076	0
2019.06.05	16:00:00	96363	96363	95816	95837	85073	749999754	0
2019.06.05	16:30:00	95833	96084	95686	95997	109294	1890817372	0
2019.06.06	10:00:00	96002	96985	96002	96906	48856	680159410	0
2019.06.06	10:30:00	96908	97026	96515	96521	71672	845352957	0
2019.06.06	11:00:00	96507	96515	96180	96208	57933	676587498	0
2019.06.06	11:30:00	96202	96427	96131	96303	58726	554072750	0
2019.06.06	12:00:00	96337	96685	96194	96580	70353	662480008	0
2019.06.06	12:30:00	96566	96579	96326	96409	50148	487538175	0
2019.06.06	13:00:00	96413	96478	96325	96404	46013	456809414	0
2019.06.06	13:30:00	96408	96467	96349	96443	38563	285173011	0
2019.06.06	14:00:00	96446	96466	96360	96424	42080	465208580	0
2019.06.06	14:30:00	96428	96770	96415	96760	56924	676391935	0
2019.06.06	15:00:00	96803	97035	96800	96967	79666	997644079	0
2019.06.06	15:30:00	96957	97462	96948	97301	109732	1193757759	0
2019.06.06	16:00:00	97313	97313	97060	97309	82989	669603188	0
2019.06.06	16:30:00	97294	97341	97126	97205	106625	1608664057	0
2019.06.07	10:00:00	97205	97642	97205	97377	48626	688929076	0
2019.06.07	10:30:00	97347	97649	97210	97440	70914	854312902	0
2019.06.07	11:00:00	97428	97751	97428	97579	76331	735215566	0
2019.06.07	11:30:00	97566	98135	97566	98074	89922	887647523	0
2019.06.07	12:00:00	98038	98326	97915	98135	78927	686018169	0
2019.06.07	12:30:00	98142	98268	98029	98084	65048	668175334	0
2019.06.07	13:00:00	98064	98182	97996	98019	55531	419306215	0
2019.06.07	13:30:00	98038	98098	97937	98025	50879	359183888	0
2019.06.07	14:00:00	98005	98005	97788	97871	59726	478990791	0
2019.06.07	14:30:00	97839	98061	97839	98002	66515	533986219	0
2019.06.07	15:00:00	98024	98098	97876	97964	59978	514911185	0
2019.06.07	15:30:00	97982	98026	97728	97770	62432	560716692	0
2019.06.07	16:00:00	97753	97936	97742	97845	70781	566226967	0
2019.06.07	16:30:00	97848	97930	97767	97821	92842	1450639126	0
2019.06.10	10:00:00	97828	97828	97275	97478	50664	680248174	0
2019.06.10	10:30:00	97492	97657	96981	97070	74320	1000534039	0
2019.06.10	11:00:00	97053	97270	96782	96893	68622	809684058	0
2019.06.10	11:30:00	96907	97139	96843	97069	58392	637246292	0
2019.06.10	12:00:00	97089	97304	97038	97185	61754	626692606	0
2019.06.10	12:30:00	97185	97284	97169	97225	61092	513993469	0
2019.06.10	13:00:00	97229	97269	97110	97149	46185	329719507	0
2019.06.10	13:30:00	97138	97208	97121	97179	41992	276531002	0
2019.06.10	14:00:00	97168	97170	97031	97066	49152	350145397	0
2019.06.10	14:30:00	97103	97399	97103	97389	66306	486176583	0
2019.06.10	15:00:00	97374	97646	97312	97646	68804	569474408	0
2019.06.10	15:30:00	97708	97856	97660	97748	100644	826522609	0
